ANNO_SOLARE;COD_Ateneo;NOME_ATENEO;CODICE_GETTITO;DESCRIZIONE_GETTITO;CONSUNTIVO
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;02 ;Gettito relativo a corsi di dottorato;0
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;03 ;Gettito relativo a corsi di specializzazione;0
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;04 ;Gettito relativo a corsi di perfezionamento e master;692100
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;04a;Gettito relativo ad altri corsi;0
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;05 ;Tassa regionale per il DSU (se riscossa da università);163246
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;26480
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;07 ;Altre entrate non necessarie per l'iscrizione;50273
2010;05809;Roma - Libera Università degli Studi Per l'Innovazione e le Organizzazioni;08 ;Altro da studenti, non costituente gettito;17356
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;14760920
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";02 ;Gettito relativo a corsi di dottorato;25000
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";03 ;Gettito relativo a corsi di specializzazione;470024
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";04 ;Gettito relativo a corsi di perfezionamento e master;4087698
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";04a;Gettito relativo ad altri corsi;295874
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";05 ;Tassa regionale per il DSU (se riscossa da università);884670
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";07 ;Altre entrate non necessarie per l'iscrizione;2060766
2010;05810;"Roma - Università telematica ""Guglielmo Marconi""";08 ;Altro da studenti, non costituente gettito;325624
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;1666884
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";02 ;Gettito relativo a corsi di dottorato;0
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";03 ;Gettito relativo a corsi di specializzazione;0
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";04 ;Gettito relativo a corsi di perfezionamento e master;1813845
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";04a;Gettito relativo ad altri corsi;7400
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";07 ;Altre entrate non necessarie per l'iscrizione;239930
2010;05811;"Roma - Università telematica ""Unitelma Sapienza""";08 ;Altro da studenti, non costituente gettito;0
2010;05812;Roma - Università Europea;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;3196216
2010;05812;Roma - Università Europea;02 ;Gettito relativo a corsi di dottorato;0
2010;05812;Roma - Università Europea;03 ;Gettito relativo a corsi di specializzazione;0
2010;05812;Roma - Università Europea;04 ;Gettito relativo a corsi di perfezionamento e master;874535
2010;05812;Roma - Università Europea;04a;Gettito relativo ad altri corsi;0
2010;05812;Roma - Università Europea;05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;05812;Roma - Università Europea;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;05812;Roma - Università Europea;07 ;Altre entrate non necessarie per l'iscrizione;0
2010;05812;Roma - Università Europea;08 ;Altro da studenti, non costituente gettito;0
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;3607400
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";02 ;Gettito relativo a corsi di dottorato;0
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";03 ;Gettito relativo a corsi di specializzazione;0
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";04 ;Gettito relativo a corsi di perfezionamento e master;141460
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";04a;Gettito relativo ad altri corsi;0
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";07 ;Altre entrate non necessarie per l'iscrizione;0
2010;05813;"Roma - Università telematica internazionale ""UNINETTUNO""";08 ;Altro da studenti, non costituente gettito;0
2010;05814;Roma - Universitas Mercatorum;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;235802
2010;05814;Roma - Universitas Mercatorum;02 ;Gettito relativo a corsi di dottorato;0
2010;05814;Roma - Universitas Mercatorum;03 ;Gettito relativo a corsi di specializzazione;0
2010;05814;Roma - Universitas Mercatorum;04 ;Gettito relativo a corsi di perfezionamento e master;0
2010;05814;Roma - Universitas Mercatorum;04a;Gettito relativo ad altri corsi;0
2010;05814;Roma - Universitas Mercatorum;05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;05814;Roma - Universitas Mercatorum;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;05814;Roma - Universitas Mercatorum;07 ;Altre entrate non necessarie per l'iscrizione;0
2010;05814;Roma - Universitas Mercatorum;08 ;Altro da studenti, non costituente gettito;0
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;19381620
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;02 ;Gettito relativo a corsi di dottorato;3900
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;03 ;Gettito relativo a corsi di specializzazione;166895
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;04 ;Gettito relativo a corsi di perfezionamento e master;966273
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;04a;Gettito relativo ad altri corsi;0
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;07 ;Altre entrate non necessarie per l'iscrizione;59417
2010;05815;Roma - Università telematica delle Scienze Umane UNISU;08 ;Altro da studenti, non costituente gettito;418616
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;488295
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";02 ;Gettito relativo a corsi di dottorato;0
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";03 ;Gettito relativo a corsi di specializzazione;0
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";04 ;Gettito relativo a corsi di perfezionamento e master;30818
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";04a;Gettito relativo ad altri corsi;0
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";07 ;Altre entrate non necessarie per l'iscrizione;0
2010;05816;"Roma - Università telematica ""San Raffaele"" - già ""UNITEL""";08 ;Altro da studenti, non costituente gettito;0
2010;06001;Cassino - Università degli studi;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;6767515
2010;06001;Cassino - Università degli studi;02 ;Gettito relativo a corsi di dottorato;27269
2010;06001;Cassino - Università degli studi;03 ;Gettito relativo a corsi di specializzazione;0
2010;06001;Cassino - Università degli studi;04 ;Gettito relativo a corsi di perfezionamento e master;50402
2010;06001;Cassino - Università degli studi;04a;Gettito relativo ad altri corsi;42646
2010;06001;Cassino - Università degli studi;05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;06001;Cassino - Università degli studi;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;144149
2010;06001;Cassino - Università degli studi;07 ;Altre entrate non necessarie per l'iscrizione;328755
2010;06001;Cassino - Università degli studi;08 ;Altro da studenti, non costituente gettito;0
2010;06201;Benevento - Università degli studi del Sannio;01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;4170238
2010;06201;Benevento - Università degli studi del Sannio;02 ;Gettito relativo a corsi di dottorato;23541
2010;06201;Benevento - Università degli studi del Sannio;03 ;Gettito relativo a corsi di specializzazione;0
2010;06201;Benevento - Università degli studi del Sannio;04 ;Gettito relativo a corsi di perfezionamento e master;47998
2010;06201;Benevento - Università degli studi del Sannio;04a;Gettito relativo ad altri corsi;49185
2010;06201;Benevento - Università degli studi del Sannio;05 ;Tassa regionale per il DSU (se riscossa da università);473061
2010;06201;Benevento - Università degli studi del Sannio;06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;115250
2010;06201;Benevento - Università degli studi del Sannio;07 ;Altre entrate non necessarie per l'iscrizione;0
2010;06201;Benevento - Università degli studi del Sannio;08 ;Altro da studenti, non costituente gettito;193572
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;1167987
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";02 ;Gettito relativo a corsi di dottorato;0
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";03 ;Gettito relativo a corsi di specializzazione;0
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";04 ;Gettito relativo a corsi di perfezionamento e master;264830
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";04a;Gettito relativo ad altri corsi;22000
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";05 ;Tassa regionale per il DSU (se riscossa da università);62
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;0
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";07 ;Altre entrate non necessarie per l'iscrizione;18020
2010;06202;"Benevento - Università telematica ""Giustino Fortunato""";08 ;Altro da studenti, non costituente gettito;5805
2010;06301;"Napoli - Università degli studi ""Federico II""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;65504789
2010;06301;"Napoli - Università degli studi ""Federico II""";02 ;Gettito relativo a corsi di dottorato;533516
2010;06301;"Napoli - Università degli studi ""Federico II""";03 ;Gettito relativo a corsi di specializzazione;3091642
2010;06301;"Napoli - Università degli studi ""Federico II""";04 ;Gettito relativo a corsi di perfezionamento e master;1747642
2010;06301;"Napoli - Università degli studi ""Federico II""";04a;Gettito relativo ad altri corsi;0
2010;06301;"Napoli - Università degli studi ""Federico II""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;06301;"Napoli - Università degli studi ""Federico II""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;1320910
2010;06301;"Napoli - Università degli studi ""Federico II""";07 ;Altre entrate non necessarie per l'iscrizione;1196816
2010;06301;"Napoli - Università degli studi ""Federico II""";08 ;Altro da studenti, non costituente gettito;1336911
2010;06302;"Napoli - Università degli studi ""Parthenope""";01 ;Gettito relativo a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;8704859
2010;06302;"Napoli - Università degli studi ""Parthenope""";02 ;Gettito relativo a corsi di dottorato;44882
2010;06302;"Napoli - Università degli studi ""Parthenope""";03 ;Gettito relativo a corsi di specializzazione;0
2010;06302;"Napoli - Università degli studi ""Parthenope""";04 ;Gettito relativo a corsi di perfezionamento e master;629017
2010;06302;"Napoli - Università degli studi ""Parthenope""";04a;Gettito relativo ad altri corsi;54289
2010;06302;"Napoli - Università degli studi ""Parthenope""";05 ;Tassa regionale per il DSU (se riscossa da università);0
2010;06302;"Napoli - Università degli studi ""Parthenope""";06a;Gettito esami di stato, tirocini e test pre-immatricolazioni;116013
2010;06302;"Napoli - Università degli studi ""Parthenope""";07 ;Altre entrate non necessarie per l'iscrizione;82563
